554	S	P4 2015		Návětrná strana lodi je	strana, která je vystavena větru, čili z které vítr na loď přichází.		strana, která není vystavena větru, čili z které vítr z lodi odchází.		pravá strana lodi.	
555	S	P4 2015		Závětrná strana lodi je:	strana, z které vítr z lodi odchází, tzv. která je za větrem.		strana, z které vítr na loď přichází, tzv. která je na větru.		levá strana lodi.	
556	S	P4 2015		Plavba ostře proti větru je plavba:	při které loď pluje v úhlu co nejmenším ke směru větru (cca až 40°) a využívá největší možné stoupavosti proti větru.		proti větru, který přichází v podélné ose lodě.		kdy vítr přichází v úhlu do 10° od příčné osy lodi na obě strany.	
557	S	P4 2015		Plavba na předoboční vítr je plavba, při které:	loď pluje proti směru větru v úhlu zřetelně menším než je pravý úhel (cca 60° - 75°) a nevyužívá maximálně svých schopností stoupání.		loď pluje co možno nejvíce proti větru.		loď pluje na poryvový vítr, který přichází střídavě z předu a z boku.	
558	S	P4 2015		Při silném poryvu větru se zabrání velkému náklonu plachetnice:	vyostřením, případně povolením otěže hlavní plachty.		odpadnutím po větru.		přitažením otěže hlavní plachty.	
559	S	P4 2015		Schopnost křižovat co nejostřeji proti větru je podmíněna:	tvarem lodního trupu, plochou laterálu a takeláží.		použitím spinakru.		použitím kvalitních otěží.	
560	S	P4 2015		Při správné technice vyostřování, nemění-li se směr zdánlivého větru:	hlavní plachta se plynule přitahuje blíž k ose lodi.		změna směru se provádí nastavením ploutve.		využije se náklonu lodi do návětří.	
561	S	P4 2015		Při správné technice odpadání, nemění-li se směr zdánlivého větru:	hlavní plachta se plynule povoluje.		loď se naklání do závětří při udržování dosavadního nastavení plachty.		změna směru se provede povytažením ploutve.	
562	S	P4 2015		Správné nastavení kosatky a hlavní plachty při křižování proti větru se při přeostření nad správný úhel náběhu větru projeví tak, že:	obě plachty se začnou současně prolamovat (flatrovat) od předního lemu.		kosatka se začne prolamovat dřív než hlavní plachta.		hlavní plachta se začne prolamovat dřív než kosatka.	
563	S	P4 2015		Při obratu proti větru nesmíme dopustit, aby:	se loď zastavila v pozici přímo proti větru.		se spinaker zasekl pod kosatkou.		loď plula příliš velkou rychlostí.	
564	S	P4 2015		Při křižování za silného větru a na vlnách:	je třeba vést loď méně ostře proti větru (s povolenější plachtou) než na hladké vodě.		je nutné povytáhnout ploutev a nadzvednout list kormidla.		je nutné naklánět loď do návětří.	
565	S	P4 2015		Má-li loď při jízdě proti větru dosáhnout většího stoupání, je třeba:	přitáhnout jezdec na otěžovém vozíku do návětří a přitáhnout kosatku.		vypustit jezdec na otěžovém vozíku k boku.		více vychýlit kormidlo.	
566	S	P4 2015		Při poryvech za plavby na předním nebo bočním větru je třeba:	vysednout na bok lodě a vést kormidlo i plachtu tak, abychom zabránili velkému náklonu lodě do závětří.		nechat loď naklonit do návětří, a pak ji energickým zasednutím vyvážit.		vytáhnout ploutev, aby se zmenšil vztlak, který na ni působí.	
567	S	P4 2015		Při plavbě na bočním větru je výhodnější:	více povolit hlavní plachtu než při plavbě proti větru, zvýší se tím dopředná síla a zmenší se náklon plachetnice.		více přitáhnout hlavní plachtu vůči větru, protože se zvýší rychlost i přes větší náklon lodě.		mít plachty přitažené co nejvíce i za cenu jejich skasání, protože účinek sání je tak největší.	
568	S	P4 2015		Jestliže při křižování nebo na bočním kursu vítr zesílí a loď se stává značně návětrnou, je účelné:	posunout ploutev více dozadu, popř. zmenšit záklon stěžně (je-li to za plavby možné).		posunout ploutev víc dopředu.		sklonit stěžen více dozadu.	
569	S	P4 2015		Plavba po větru (na zadním větru) je plavba:	když vítr vane zezadu, a to až do cca 30° na obě strany od podélné osy plachetnice.		pouze když vítr vane přímo zezadu.		pouze s větrem, jehož směr se uchyluje od směru plavby lodě max. 10° na obě strany.	
570	S	P4 2015		Při plavbě malé plachetnice na zadní vítr se nesmí zejména:	zatěžovat příď lodě, protože by se mohla zabořit do vody a dojít tak k převržení lodě.		napnout kosatku na stěžeň.		zatěžovat záď lodě.	
571	S	P4 2015		Při plavbě na silný zadní vítr je vhodné pro bezpečné vedení lodě:	převést loď na mírně zadoboční kurz plavby.		povolit maximálně hlavní plachtu.		zasednout loď víc vpředu.	
572	S	P4 2015		Obrat proti větru (tzv. re) je obrat:	při kterém loď vyostřuje tak, aby se setrvačností dostala přes postavení přímo proti větru a přešla do postavení ostře proti větru na druhém boku.		při kterém se stáčí loď zádí proti větru a v okamžiku zádí přímo proti větru se rychlým přehozením spinakru docílí přetočení lodě na druhý bok.		provedený energickým odpadnutím při současném spuštění kosatky a jejím opětném vytažení po dokončeném obratu.	
573	S	P4 2015		Plavba na bočním kurzu je:	rychlejší než plavba proti větru.		pomalejší než plavba proti větru.		stejně rychlá jako plavba proti větru.	
574	S	P4 2015		Za silného větru a ve vlnách se stoupavost plachetnice:	zmenšuje.		nemění.		zvětšuje.	
575	S	P4 2015		Obrat po větru (tzv. halsa) je manévr:	prováděný tak, že příď lodě se stáčí po větru a v okamžiku, kdy loď stojí zádí proti větru, se přehodí ráhno na druhý bok a obrat se dokončí.		prováděný při skasané hlavní plachtě využitím kosatky k obratu.		prováděný pouze pomocí hlavní plachty při spuštěné kosatce.	
576	S	P4 2015		Při plavbě na silný zadní vítr musíme zabránit:	prudkému přehození ráhna z jednoho boku na druhý použitím kontraotěže.		zvýšení rychlosti.		nadměrnému tahu na otěže.	
577	S	P4 2015		Při plavbě na zadní vítr se snažíme zamezit:	příčnému kolébání lodě.		zvýšení rychlosti.		skluzu.	
578	S	P4 2015		Přehození ráhna se nejlépe provádí za silného větru:	v jízdě plnou rychlostí a s vyváženou lodí.		při zpomalení plavby (např. najetím na vlnu) a náklonu do závětří.		po odpadnutí a naklonění lodi do návětří.	
579	S	P4 2015		Příčné kolébání lodi při plavbě na zadní vítr je z hlediska bezpečnosti plavby:	nebezpečné a pro posádku nepříjemné.		nežádoucí, ale není nebezpečné.		žádoucí.	
580	S	P4 2015		Kontrolu správného nastavení plachet provádíme pomocí:	vějičky a stuh (špionků).		polohy kormidelní páky.		úhloměru umístěného na lodi.	
581	S	P4 2015		Při zvrhnutí lodě má posádka:	zůstat u lodě, aby ji mohly záchranné čluny najít.		snažit se doplavat k nejbližšímu břehu, i když je dosti vzdálen.		vždy plavat vstříc záchrannému člunu nebo jiné lodi v dohledu.	
582	S	P4 2015		Při vleku havarované lodi motorovým člunem je třeba:	spustit plachty.		vytáhnout spinaker.		odpojit stěžeň od lodě.	
1	C	MP1		Mezinárodní pravidla pro zabránění srážkám na moři se vztahují:	na všechna plavidla.		jen na plavidla s pohonem.		jen na plavidla za plavby.	
2	C	MP1		Mezinárodní pravidla pro zabránění srážkám na moři platí:	na volných mořích a na všech vodách s nimi spojených.		na mořích, kde se projevuje příliv nad 0,3 m.		na mořích mimo teritoriální vody.	
3	C	MP1		Odpovědnost za následky vzniklé neplněním mezinárodních pravidel pro zabránění srážkám na moři nese:	majitel, velitel nebo posádka lodě.		stát, pod jehož vlajkou je loď provozována.		pojišťovna, u níž uzavřel majitel smlouvu o pojištění odpovědnosti.	
4	C	MP1		Loď provádějící bagrovací, hydrografické a podmořské práce je:	plavidlo s omezenou manévrovací schopností.		neovladatelné plavidlo.		plavidlo omezené svým ponorem.	
5	C	MP1		Výraz za plavby znamená:	loď není zakotvena, vyvázána ani nesedí na dně.		loď je vyvázána.		loď je zakotvena.	
6	C	MP1		Při mlze, mlhovém oparu, padajícím sněhu, silném dešti, písečné bouři se označuje tento stav jako:	snížená viditelnost.		podmínky pro plavbu s omezenou manévrovací schopností.		snížená manévrovací schopnost plavidla.	
7	C	MP1		Každá loď musí vést nepřetržité a zodpovědné vizuální a sluchové pozorování, aby:	bylo možno plně zhodnotit situaci a nebezpečí srážky.		neminula přístav.		neztratila za snížené viditelnosti z dohledu pobřeží.	
8	C	MP1		Nepřetržité zodpovědné, vizuální a sluchové pozorování musí vést:	každá loď podle převládajících okolností a podmínek.		každá loď, ale pouze v noci a za snížené viditelnosti.		pouze malá plavidla, zvláště pak v noci a za snížené viditelnosti.	
9	C	MP1		Pro stanovení bezpečné rychlosti je nutno brát v úvahu u všech plavidel:	stav viditelnosti, hustotu provozu včetně soustředění rybářských či jiných lodí a manévrovací schopnost plavidla s ohledem na vzdálenost potřebnou k úplnému zastavení plavidla.		hodnotu plavidla a počet osob na plavidle.		hodnotu nákladu a vzdálenost od místa bezpečného přistání.	
10	C	MP1		Všech dostupných prostředků k určení existence nebezpečí srážky musí použít:	každá loď, podle převládajících okolností a podmínek.		každá loď, ale jen v noci a za snížené viditelnosti.		pouze loď se strojním pohonem podle převládajících okolností a podmínek.	
11	C	MP1		Jsou-li pochybnosti o existenci nebezpečí srážky, je třeba počítat s tím, že toto nebezpečí:	existuje.		neexistuje.		existuje pouze v noci a za snížené viditelnosti.	
12	C	MP1		Nebezpečí srážky musí být pokládáno za jisté:	nemění-li se výrazně náměr na přibližující se plavidlo.		mění-li se výrazně náměr na jakékoli plavidlo před traversem.		mění-li se výrazně náměr na přibližující se plavidlo.	
13	C	MP1		Při sblížení se s velmi velkou lodí nebo vlekem nebo při sblížení se s lodí na malou vzdálenost nebezpečí srážky může někdy existovat i při:	výrazně se měnícím náměru.		výrazně rostoucí vzdálenosti.		výrazně se měnící viditelnosti.	
14	C	MP1		Pro zabránění srážce je třeba se vyvarovat:	řady postupných změn kursu a nebo rychlosti o malé hodnotě.		včasných a pozitivních opatření, zabraňujících srážce.		výrazné změny kursu.	
15	C	MP1		Je-li dostatečně velká volná vodní plocha, je nejúčinnější opatření k zabránění srážce:	dostatečně velká, včas provedená změna kursu, která nevyvolá přílišné přiblížení k jiným plavidlům.		řada malých postupných změn kursu.		okamžité přerušení plavby zastavením strojů nebo použitím zpětného chodu.	
16	C	MP1		Činnost podniknutá pro zabránění srážce s jiným plavidlem musí být taková, aby se plavidla minula:	v bezpečné vzdálenosti.		svými pravoboky.		levými levoboky.	
17	C	MP1		Je-li nutno zabránit srážce nebo získat více času k vyhodnocení situace, musí plavidlo:	zmenšit rychlost nebo přerušit plavbu zastavením hlavních strojů nebo použitím zpětného chodu hlavních strojů.		okamžitě oznámit svoje pochybnosti nejméně pěti rychle za sebou jdoucími krátkými tóny houkačkou.		zvětšit rychlost plavby, zvláště nemění-li se výrazně náměr na přibližující se plavidlo.	
18	C	MP1		Loď plující úzkým průplavem se musí držet:	strany dráhy, která leží na straně jejího pravoboku.		strany dráhy, která leží na straně jejího levoboku.		mimo plavební dráhu.	
19	C	MP1		Loď kratší 20 m nebo plachetnice:	nesmí ztěžovat průjezd lodi, která může bezpečně plout pouze v hranicích úzkého průplavu nebo plavební dráhy.		musí v hranicích úzkého průplavu nebo plavební dráhy podávat jakýkoli dostatečně účinný zvukový signál.		musí v hranicích úzkého průplavu podávat jeden prodloužený tón, po kterém následují dva krátké tóny.	
20	C	MP1		Loď provádějící lov ryb nesmí v hranicích úzkého průplavu nebo plavební dráhy ztěžovat průjezd:	jakéhokoli plavidla plujícího v hranicích úzkého průplavu.		lodi kratší 20 m plující v hranicích úzkého průplavu.		plachetnici plující v hranicích úzkého průplavu.	
21	C	MP1		Přibližují-li se k sobě dvě plachetnice tak, že vzniká nebezpečí srážky, musí jedna z nich uvolnit cestu takto:	má-li každá z nich vítr z jiné strany, pak loď mající vítr z levé strany musí uvolnit cestu druhé.		mají-li obě vítr ze stejné strany, pak loď, která je na závětrné straně, musí uvolnit cestu lodi na návětrné straně.		obě plachetnice změnit svůj směr plavby vlevo.	
22	C	MP1		Přibližují-li se k sobě dvě plachetnice tak, že vzniká nebezpečí srážky, musí jedna z nich uvolnit cestu takto:	mají-li obě vítr ze stejné strany, pak loď, která je na návětrné straně, musí uvolnit cestu lodi na závětrné straně.		má-li každá z nich vítr z jiné strany, pak loď mající vítr z pravé strany musí uvolnit cestu druhé.		musí změnit svůj směr plavby tak, aby se vyvarovala křížení kursu před zádí plachetnice.	
23	C	MP1	MP03.jpg	Jestliže plachetnice, mající vítr z levé strany, vidí druhou plachetnici z návětrné strany a nemůže přesně určit, z které strany má tato plachetnice vítr, musí:	jí uvolnit cestu.		změnit směr plavby vpravo.		změnit směr plavby vlevo.	
24	C	MP1		Jestliže plachetnice předjíždí loď se strojním pohonem, musí se:	plachetnice držet mimo dráhu lodi se strojním pohonem.		loď se strojním pohonem držet mimo dráhu.		plachetnice zastavit na vzdálenost odpovídající převládajícím okolnostem a podmínkám.	
